MONTH YEAR ,FISCAL YEAR NUMBER ,ROUTE NAME,SUM RIDERSHIP AVERAGE,DAY TYPE,End of Summary Table
2018-10-01,2019,803-Burnet/S Lamar,136847,Weekday,End of Summary Table
2018-10-01,2019,300-Springdale/Oltorf,158097,Weekday,End of Summary Table
2018-10-01,2019,7-Duval / Dove Springs,165514,Weekday,End of Summary Table
2018-10-01,2019,10-South 1st/Red River,165853,Weekday,End of Summary Table
2018-10-01,2019,801-N Lamar S Congress,244734,Weekday,End of Summary Table
2018-09-01,2018,100-MetroAirport,0,Saturday,End of Summary Table
2018-09-01,2018,100-MetroAirport,0,Sunday,End of Summary Table
2018-09-01,2018,100-MetroAirport,0,Weekday,End of Summary Table
2018-09-01,2018,103-Manchaca Flyer,0,Saturday,End of Summary Table
2018-09-01,2018,103-Manchaca Flyer,0,Sunday,End of Summary Table
2018-09-01,2018,105-South 5th Flyer,0,Saturday,End of Summary Table
2018-09-01,2018,105-South 5th Flyer,0,Sunday,End of Summary Table
2018-09-01,2018,110-South Central Flyer,0,Saturday,End of Summary Table
2018-09-01,2018,110-South Central Flyer,0,Sunday,End of Summary Table
2018-09-01,2018,110-South Central Flyer,0,Weekday,End of Summary Table
2018-09-01,2018,111-South Mopac Flyer,0,Saturday,End of Summary Table
2018-09-01,2018,111-South Mopac Flyer,0,Sunday,End of Summary Table
2018-09-01,2018,122-Four Points Limited,0,Saturday,End of Summary Table
2018-09-01,2018,122-Four Points Limited,0,Sunday,End of Summary Table
2018-09-01,2018,122-Four Points Limited,0,Weekday,End of Summary Table
2018-09-01,2018,127-Dove Springs Flyer,0,Saturday,End of Summary Table
2018-09-01,2018,127-Dove Springs Flyer,0,Sunday,End of Summary Table
2018-09-01,2018,127-Dove Springs Flyer,0,Weekday,End of Summary Table
2018-09-01,2018,135-Dell Limited,0,Saturday,End of Summary Table
2018-09-01,2018,135-Dell Limited,0,Sunday,End of Summary Table
2018-09-01,2018,142-Metric Flyer,0,Saturday,End of Summary Table
2018-09-01,2018,142-Metric Flyer,0,Sunday,End of Summary Table
2018-09-01,2018,171-Oak Hill Flyer,0,Saturday,End of Summary Table
2018-09-01,2018,171-Oak Hill Flyer,0,Sunday,End of Summary Table
2018-09-01,2018,21-Exposition/Chicon Clockwise,0,Saturday,End of Summary Table
2018-09-01,2018,21-Exposition/Chicon Clockwise,0,Sunday,End of Summary Table
2018-09-01,2018,21-Exposition/Chicon Clockwise,0,Weekday,End of Summary Table
2018-09-01,2018,214-Northwest Feeder,0,Saturday,End of Summary Table
2018-09-01,2018,214-Northwest Feeder,0,Sunday,End of Summary Table
2018-09-01,2018,217-Montopolis Feeder,0,Saturday,End of Summary Table
2018-09-01,2018,217-Montopolis Feeder,0,Sunday,End of Summary Table
2018-09-01,2018,217-Montopolis Feeder,0,Weekday,End of Summary Table
2018-09-01,2018,22-Exposition/Chicon Counter-clockwise,0,Saturday,End of Summary Table
2018-09-01,2018,22-Exposition/Chicon Counter-clockwise,0,Sunday,End of Summary Table
2018-09-01,2018,22-Exposition/Chicon Counter-clockwise,0,Weekday,End of Summary Table
2018-09-01,2018,228-VA Clinic,0,Sunday,End of Summary Table
2018-09-01,2018,238-Westgate ,0,Saturday,End of Summary Table
2018-09-01,2018,238-Westgate ,0,Sunday,End of Summary Table
2018-09-01,2018,238-Westgate ,0,Weekday,End of Summary Table
2018-09-01,2018,240-Rutland,0,Saturday,End of Summary Table
2018-09-01,2018,240-Rutland,0,Sunday,End of Summary Table
2018-09-01,2018,240-Rutland,0,Weekday,End of Summary Table
2018-09-01,2018,275-North Lamar ,0,Saturday,End of Summary Table
2018-09-01,2018,275-North Lamar ,0,Sunday,End of Summary Table
2018-09-01,2018,275-North Lamar ,0,Weekday,End of Summary Table
2018-09-01,2018,320-St. Johns,0,Saturday,End of Summary Table
2018-09-01,2018,320-St. Johns,0,Sunday,End of Summary Table
2018-09-01,2018,320-St. Johns,0,Weekday,End of Summary Table
2018-09-01,2018,331-Oltorf,0,Saturday,End of Summary Table
2018-09-01,2018,331-Oltorf,0,Sunday,End of Summary Table
2018-09-01,2018,331-Oltorf,0,Weekday,End of Summary Table
2018-09-01,2018,338-Lamar/45th,0,Saturday,End of Summary Table
2018-09-01,2018,338-Lamar/45th,0,Sunday,End of Summary Table
2018-09-01,2018,338-Lamar/45th,0,Weekday,End of Summary Table
2018-09-01,2018,37-Colony Park/Windsor Park,0,Saturday,End of Summary Table
2018-09-01,2018,37-Colony Park/Windsor Park,0,Sunday,End of Summary Table
2018-09-01,2018,37-Colony Park/Windsor Park,0,Weekday,End of Summary Table
2018-09-01,2018,410-E-Bus/West Campus,0,Sunday,End of Summary Table
2018-09-01,2018,411-E-Bus/Riverside,0,Sunday,End of Summary Table
2018-09-01,2018,412-E-Bus/Main Campus,0,Sunday,End of Summary Table
2018-09-01,2018,445-New Life Shuttle ,0,Saturday,End of Summary Table
2018-09-01,2018,445-New Life Shuttle ,0,Sunday,End of Summary Table
2018-09-01,2018,445-New Life Shuttle ,0,Weekday,End of Summary Table
2018-09-01,2018,450-Bus Bridge RATP Dev,0,Saturday,End of Summary Table
2018-09-01,2018,450-Bus Bridge RATP Dev,0,Sunday,End of Summary Table
2018-09-01,2018,450-Bus Bridge RATP Dev,0,Weekday,End of Summary Table
2018-09-01,2018,451-Plaza Saltillo Shuttle,0,Saturday,End of Summary Table
2018-09-01,2018,451-Plaza Saltillo Shuttle,0,Sunday,End of Summary Table
2018-09-01,2018,451-Plaza Saltillo Shuttle,0,Weekday,End of Summary Table
2018-09-01,2018,455-Bus Bridge MV,0,Saturday,End of Summary Table
2018-09-01,2018,455-Bus Bridge MV,0,Sunday,End of Summary Table
2018-09-01,2018,455-Bus Bridge MV,0,Weekday,End of Summary Table
2018-09-01,2018,"464-MLK, Jr./Capitol",0,Saturday,End of Summary Table
2018-09-01,2018,"464-MLK, Jr./Capitol",0,Sunday,End of Summary Table
2018-09-01,2018,"464-MLK, Jr./Capitol",0,Weekday,End of Summary Table
2018-09-01,2018,465-MLK/University of Texas,0,Saturday,End of Summary Table
2018-09-01,2018,465-MLK/University of Texas,0,Sunday,End of Summary Table
2018-09-01,2018,466-Kramer/Domain,0,Saturday,End of Summary Table
2018-09-01,2018,466-Kramer/Domain,0,Sunday,End of Summary Table
2018-09-01,2018,470-Manor Flex,0,Sunday,End of Summary Table
2018-09-01,2018,481-Night Owl North Lamar,0,Sunday,End of Summary Table
2018-09-01,2018,483-Night Owl Riverside,0,Sunday,End of Summary Table
2018-09-01,2018,484-Night Owl South Lamar,0,Sunday,End of Summary Table
2018-09-01,2018,485-Night Owl Cameron,0,Sunday,End of Summary Table
2018-09-01,2018,486-Night Owl South Congress,0,Sunday,End of Summary Table
2018-09-01,2018,490-HEB Shuttle,0,Saturday,End of Summary Table
2018-09-01,2018,490-HEB Shuttle,0,Sunday,End of Summary Table
2018-09-01,2018,491-Allandale,0,Sunday,End of Summary Table
2018-09-01,2018,491-Allandale,0,Weekday,End of Summary Table
2018-09-01,2018,492-Delwood,0,Saturday,End of Summary Table
2018-09-01,2018,492-Delwood,0,Sunday,End of Summary Table
2018-09-01,2018,493-EASTVIEW,0,Saturday,End of Summary Table
2018-09-01,2018,493-EASTVIEW,0,Sunday,End of Summary Table
2018-09-01,2018,550-Metro Rail Red Line,0,Sunday,End of Summary Table
2018-09-01,2018,640-Forty Acres,0,Saturday,End of Summary Table
2018-09-01,2018,640-Forty Acres,0,Sunday,End of Summary Table
2018-09-01,2018,641-East Campus,0,Saturday,End of Summary Table
2018-09-01,2018,641-East Campus,0,Sunday,End of Summary Table
2018-09-01,2018,642-West Campus/UT,0,Saturday,End of Summary Table
2018-09-01,2018,653-Red River,0,Saturday,End of Summary Table
2018-09-01,2018,653-Red River,0,Sunday,End of Summary Table
2018-09-01,2018,653-Red River,0,Weekday,End of Summary Table
2018-09-01,2018,656-Intramural Fields/UT,0,Saturday,End of Summary Table
2018-09-01,2018,656-Intramural Fields/UT,0,Sunday,End of Summary Table
2018-09-01,2018,661-Far West/UT,0,Saturday,End of Summary Table
2018-09-01,2018,661-Far West/UT,0,Sunday,End of Summary Table
2018-09-01,2018,663-Lake Austin/UT,0,Saturday,End of Summary Table
2018-09-01,2018,670-Crossing Place,0,Saturday,End of Summary Table
2018-09-01,2018,671-North Riverside,0,Saturday,End of Summary Table
2018-09-01,2018,671-North Riverside,0,Sunday,End of Summary Table
2018-09-01,2018,672-Lakeshore,0,Saturday,End of Summary Table
2018-09-01,2018,672-Lakeshore,0,Sunday,End of Summary Table
2018-09-01,2018,680-North Riverside/Lakeshore,0,Saturday,End of Summary Table
2018-09-01,2018,681-Intramural/Far West,0,Saturday,End of Summary Table
2018-09-01,2018,681-Intramural/Far West,0,Weekday,End of Summary Table
2018-09-01,2018,682-Forty Acres/East Campus,0,Saturday,End of Summary Table
2018-09-01,2018,682-Forty Acres/East Campus,0,Weekday,End of Summary Table
2018-09-01,2018,935-Tech Ridge Express,0,Saturday,End of Summary Table
2018-09-01,2018,935-Tech Ridge Express,0,Sunday,End of Summary Table
2018-09-01,2018,970-Lantana Express,0,Saturday,End of Summary Table
2018-09-01,2018,970-Lantana Express,0,Sunday,End of Summary Table
2018-09-01,2018,970-Lantana Express,0,Weekday,End of Summary Table
2018-09-01,2018,980-North Mopac Express,0,Saturday,End of Summary Table
2018-09-01,2018,980-North Mopac Express,0,Sunday,End of Summary Table
2018-09-01,2018,981-Oak Knoll Express,0,Saturday,End of Summary Table
2018-09-01,2018,981-Oak Knoll Express,0,Sunday,End of Summary Table
2018-09-01,2018,982-Pavilion Express,0,Saturday,End of Summary Table
2018-09-01,2018,982-Pavilion Express,0,Sunday,End of Summary Table
2018-09-01,2018,983-N. U.S. 183 Express,0,Saturday,End of Summary Table
2018-09-01,2018,983-N. U.S. 183 Express,0,Sunday,End of Summary Table
2018-09-01,2018,983-N. U.S. 183 Express,0,Weekday,End of Summary Table
2018-09-01,2018,985-Leander/Lakeline Direct,0,Saturday,End of Summary Table
2018-09-01,2018,985-Leander/Lakeline Direct,0,Sunday,End of Summary Table
2018-09-01,2018,987-Leander/Lakeline Express,0,Saturday,End of Summary Table
2018-09-01,2018,987-Leander/Lakeline Express,0,Sunday,End of Summary Table
2018-09-01,2018,990-Manor/Elgin Express,0,Saturday,End of Summary Table
2018-09-01,2018,990-Manor/Elgin Express,0,Sunday,End of Summary Table
2018-09-01,2018,470-Manor Flex,15,Saturday,End of Summary Table
2018-09-01,2018,493-EASTVIEW,36,Weekday,End of Summary Table
2018-09-01,2018,470-Manor Flex,120,Weekday,End of Summary Table
2018-09-01,2018,491-Allandale,132,Saturday,End of Summary Table
2018-09-01,2018,490-HEB Shuttle,134,Weekday,End of Summary Table
2018-09-01,2018,682-Forty Acres/East Campus,171,Sunday,End of Summary Table
2018-09-01,2018,233-Decker/Daffan Ln,181,Sunday,End of Summary Table
2018-09-01,2018,492-Delwood,203,Weekday,End of Summary Table
2018-09-01,2018,233-Decker/Daffan Ln,235,Saturday,End of Summary Table
2018-09-01,2018,663-Lake Austin/UT,263,Sunday,End of Summary Table
2018-09-01,2018,681-Intramural/Far West,292,Sunday,End of Summary Table
2018-09-01,2018,484-Night Owl South Lamar,331,Saturday,End of Summary Table
2018-09-01,2018,680-North Riverside/Lakeshore,379,Sunday,End of Summary Table
2018-09-01,2018,135-Dell Limited,428,Weekday,End of Summary Table
2018-09-01,2018,642-West Campus/UT,488,Sunday,End of Summary Table
2018-09-01,2018,412-E-Bus/Main Campus,492,Saturday,End of Summary Table
2018-09-01,2018,485-Night Owl Cameron,510,Saturday,End of Summary Table
2018-09-01,2018,486-Night Owl South Congress,526,Saturday,End of Summary Table
2018-09-01,2018,412-E-Bus/Main Campus,617,Weekday,End of Summary Table
2018-09-01,2018,670-Crossing Place,642,Sunday,End of Summary Table
2018-09-01,2018,484-Night Owl South Lamar,646,Weekday,End of Summary Table
2018-09-01,2018,345-45TH,736,Sunday,End of Summary Table
2018-09-01,2018,228-VA Clinic,743,Saturday,End of Summary Table
2018-09-01,2018,345-45TH,764,Saturday,End of Summary Table
2018-09-01,2018,237-Northeast Feeder,788,Saturday,End of Summary Table
2018-09-01,2018,237-Northeast Feeder,803,Sunday,End of Summary Table
2018-09-01,2018,483-Night Owl Riverside,874,Saturday,End of Summary Table
2018-09-01,2018,411-E-Bus/Riverside,881,Weekday,End of Summary Table
2018-09-01,2018,411-E-Bus/Riverside,928,Saturday,End of Summary Table
2018-09-01,2018,201-Southpark Meadows,1072,Sunday,End of Summary Table
2018-09-01,2018,201-Southpark Meadows,1075,Saturday,End of Summary Table
2018-09-01,2018,481-Night Owl North Lamar,1132,Saturday,End of Summary Table
2018-09-01,2018,339-Tuscany,1174,Sunday,End of Summary Table
2018-09-01,2018,339-Tuscany,1189,Saturday,End of Summary Table
2018-09-01,2018,233-Decker/Daffan Ln,1190,Weekday,End of Summary Table
2018-09-01,2018,485-Night Owl Cameron,1271,Weekday,End of Summary Table
2018-09-01,2018,243-Wells Branch,1440,Sunday,End of Summary Table
2018-09-01,2018,243-Wells Branch,1441,Saturday,End of Summary Table
2018-09-01,2018,392-Braker,1523,Saturday,End of Summary Table
2018-09-01,2018,392-Braker,1578,Sunday,End of Summary Table
2018-09-01,2018,486-Night Owl South Congress,1642,Weekday,End of Summary Table
2018-09-01,2018,322-Chicon/Cherrywood,1667,Saturday,End of Summary Table
2018-09-01,2018,322-Chicon/Cherrywood,1780,Sunday,End of Summary Table
2018-09-01,2018,271-Del Valle,1806,Sunday,End of Summary Table
2018-09-01,2018,483-Night Owl Riverside,1842,Weekday,End of Summary Table
2018-09-01,2018,323-Anderson,1908,Saturday,End of Summary Table
2018-09-01,2018,323-Anderson,1927,Sunday,End of Summary Table
2018-09-01,2018,214-Northwest Feeder,1941,Weekday,End of Summary Table
2018-09-01,2018,981-Oak Knoll Express,2064,Weekday,End of Summary Table
2018-09-01,2018,5-Woodrow/Lamar,2099,Saturday,End of Summary Table
2018-09-01,2018,271-Del Valle,2134,Saturday,End of Summary Table
2018-09-01,2018,5-Woodrow/Lamar,2136,Sunday,End of Summary Table
2018-09-01,2018,410-E-Bus/West Campus,2177,Saturday,End of Summary Table
2018-09-01,2018,990-Manor/Elgin Express,2190,Weekday,End of Summary Table
2018-09-01,2018,103-Manchaca Flyer,2218,Weekday,End of Summary Table
2018-09-01,2018,335-335 35th/38th,2341,Saturday,End of Summary Table
2018-09-01,2018,111-South Mopac Flyer,2378,Weekday,End of Summary Table
2018-09-01,2018,410-E-Bus/West Campus,2489,Weekday,End of Summary Table
2018-09-01,2018,335-335 35th/38th,2521,Sunday,End of Summary Table
2018-09-01,2018,466-Kramer/Domain,2636,Weekday,End of Summary Table
2018-09-01,2018,481-Night Owl North Lamar,2673,Weekday,End of Summary Table
2018-09-01,2018,6-East 12th,2734,Sunday,End of Summary Table
2018-09-01,2018,6-East 12th,2778,Saturday,End of Summary Table
2018-09-01,2018,142-Metric Flyer,2807,Weekday,End of Summary Table
2018-09-01,2018,318-Westgate/Slaughter,2808,Sunday,End of Summary Table
2018-09-01,2018,315-Ben White,2859,Saturday,End of Summary Table
2018-09-01,2018,318-Westgate/Slaughter,2971,Saturday,End of Summary Table
2018-09-01,2018,345-45TH,3014,Weekday,End of Summary Table
2018-09-01,2018,19-Bull Creek,3056,Sunday,End of Summary Table
2018-09-01,2018,315-Ben White,3211,Sunday,End of Summary Table
2018-09-01,2018,105-South 5th Flyer,3226,Weekday,End of Summary Table
2018-09-01,2018,237-Northeast Feeder,3232,Weekday,End of Summary Table
2018-09-01,2018,19-Bull Creek,3499,Saturday,End of Summary Table
2018-09-01,2018,30-Barton Creek Sq,3602,Saturday,End of Summary Table
2018-09-01,2018,30-Barton Creek Sq,3617,Sunday,End of Summary Table
2018-09-01,2018,171-Oak Hill Flyer,3724,Weekday,End of Summary Table
2018-09-01,2018,680-North Riverside/Lakeshore,3745,Weekday,End of Summary Table
2018-09-01,2018,18-Martin Luther King,3791,Sunday,End of Summary Table
2018-09-01,2018,2-Rosewood,3797,Sunday,End of Summary Table
2018-09-01,2018,2-Rosewood,3867,Saturday,End of Summary Table
2018-09-01,2018,18-Martin Luther King,4241,Saturday,End of Summary Table
2018-09-01,2018,310-Parker/Wickersham,4865,Sunday,End of Summary Table
2018-09-01,2018,310-Parker/Wickersham,4873,Saturday,End of Summary Table
2018-09-01,2018,MA-MetroAccess,5072,Saturday,End of Summary Table
2018-09-01,2018,350-Airport Blvd,5111,Saturday,End of Summary Table
2018-09-01,2018,350-Airport Blvd,5124,Sunday,End of Summary Table
2018-09-01,2018,465-MLK/University of Texas,5134,Weekday,End of Summary Table
2018-09-01,2018,324-Georgian/Ohlen,5467,Saturday,End of Summary Table
2018-09-01,2018,935-Tech Ridge Express,5532,Weekday,End of Summary Table
2018-09-01,2018,337-Koenig/Colony Park,5612,Sunday,End of Summary Table
2018-09-01,2018,MA-MetroAccess,5754,Sunday,End of Summary Table
2018-09-01,2018,980-North Mopac Express,5769,Weekday,End of Summary Table
2018-09-01,2018,337-Koenig/Colony Park,5880,Saturday,End of Summary Table
2018-09-01,2018,333-William Cannon,5900,Saturday,End of Summary Table
2018-09-01,2018,333-William Cannon,5934,Sunday,End of Summary Table
2018-09-01,2018,324-Georgian/Ohlen,5944,Sunday,End of Summary Table
2018-09-01,2018,17-Cesar Chavez,5956,Saturday,End of Summary Table
2018-09-01,2018,383-Research/Braker,6004,Sunday,End of Summary Table
2018-09-01,2018,311-Stassney,6373,Sunday,End of Summary Table
2018-09-01,2018,17-Cesar Chavez,6568,Sunday,End of Summary Table
2018-09-01,2018,383-Research/Braker,6663,Saturday,End of Summary Table
2018-09-01,2018,339-Tuscany,6671,Weekday,End of Summary Table
2018-09-01,2018,311-Stassney,6872,Saturday,End of Summary Table
2018-09-01,2018,4-7th Street,7145,Sunday,End of Summary Table
2018-09-01,2018,4-7th Street,7259,Saturday,End of Summary Table
2018-09-01,2018,201-Southpark Meadows,7389,Weekday,End of Summary Table
2018-09-01,2018,987-Leander/Lakeline Express,7680,Weekday,End of Summary Table
2018-09-01,2018,243-Wells Branch,8310,Weekday,End of Summary Table
2018-09-01,2018,392-Braker,8394,Weekday,End of Summary Table
2018-09-01,2018,228-VA Clinic,8593,Weekday,End of Summary Table
2018-09-01,2018,550-Metro Rail Red Line,9077,Saturday,End of Summary Table
2018-09-01,2018,323-Anderson,9903,Weekday,End of Summary Table
2018-09-01,2018,322-Chicon/Cherrywood,10127,Weekday,End of Summary Table
2018-09-01,2018,641-East Campus,10317,Weekday,End of Summary Table
2018-09-01,2018,5-Woodrow/Lamar,10354,Weekday,End of Summary Table
2018-09-01,2018,325-Metric/Rundberg,10986,Saturday,End of Summary Table
2018-09-01,2018,325-Metric/Rundberg,11307,Sunday,End of Summary Table
2018-09-01,2018,3-Burnet/Manchaca,12180,Sunday,End of Summary Table
2018-09-01,2018,318-Westgate/Slaughter,12700,Weekday,End of Summary Table
2018-09-01,2018,3-Burnet/Manchaca,13041,Saturday,End of Summary Table
2018-09-01,2018,672-Lakeshore,13283,Weekday,End of Summary Table
2018-09-01,2018,335-335 35th/38th,13397,Weekday,End of Summary Table
2018-09-01,2018,1-North Lamar/South Congress,13692,Sunday,End of Summary Table
2018-09-01,2018,30-Barton Creek Sq,14450,Weekday,End of Summary Table
2018-09-01,2018,982-Pavilion Express,14540,Weekday,End of Summary Table
2018-09-01,2018,1-North Lamar/South Congress,14920,Saturday,End of Summary Table
2018-09-01,2018,315-Ben White,15034,Weekday,End of Summary Table
2018-09-01,2018,6-East 12th,15212,Weekday,End of Summary Table
2018-09-01,2018,19-Bull Creek,16981,Weekday,End of Summary Table
2018-09-01,2018,803-Burnet/S Lamar,17739,Sunday,End of Summary Table
2018-09-01,2018,640-Forty Acres,19307,Weekday,End of Summary Table
2018-09-01,2018,271-Del Valle,19381,Weekday,End of Summary Table
2018-09-01,2018,803-Burnet/S Lamar,19840,Saturday,End of Summary Table
2018-09-01,2018,7-Duval / Dove Springs,20099,Sunday,End of Summary Table
2018-09-01,2018,663-Lake Austin/UT,20203,Weekday,End of Summary Table
2018-09-01,2018,20-Manor Rd/Riverside,20318,Sunday,End of Summary Table
2018-09-01,2018,2-Rosewood,20520,Weekday,End of Summary Table
2018-09-01,2018,671-North Riverside,21240,Weekday,End of Summary Table
2018-09-01,2018,985-Leander/Lakeline Direct,21299,Weekday,End of Summary Table
2018-09-01,2018,7-Duval / Dove Springs,21433,Saturday,End of Summary Table
2018-09-01,2018,20-Manor Rd/Riverside,21541,Saturday,End of Summary Table
2018-09-01,2018,10-South 1st/Red River,21627,Saturday,End of Summary Table
2018-09-01,2018,10-South 1st/Red River,21690,Sunday,End of Summary Table
2018-09-01,2018,18-Martin Luther King,23569,Weekday,End of Summary Table
2018-09-01,2018,300-Springdale/Oltorf,25067,Sunday,End of Summary Table
2018-09-01,2018,300-Springdale/Oltorf,25086,Saturday,End of Summary Table
2018-09-01,2018,310-Parker/Wickersham,26495,Weekday,End of Summary Table
2018-09-01,2018,350-Airport Blvd,28915,Weekday,End of Summary Table
2018-09-01,2018,801-N Lamar S Congress,29177,Sunday,End of Summary Table
2018-09-01,2018,324-Georgian/Ohlen,29344,Weekday,End of Summary Table
2018-09-01,2018,17-Cesar Chavez,31595,Weekday,End of Summary Table
2018-09-01,2018,383-Research/Braker,33121,Weekday,End of Summary Table
2018-09-01,2018,333-William Cannon,33675,Weekday,End of Summary Table
2018-09-01,2018,801-N Lamar S Congress,34786,Saturday,End of Summary Table
2018-09-01,2018,661-Far West/UT,35140,Weekday,End of Summary Table
2018-09-01,2018,4-7th Street,35535,Weekday,End of Summary Table
2018-09-01,2018,311-Stassney,42485,Weekday,End of Summary Table
2018-09-01,2018,656-Intramural Fields/UT,42722,Weekday,End of Summary Table
2018-09-01,2018,337-Koenig/Colony Park,42779,Weekday,End of Summary Table
2018-09-01,2018,MA-MetroAccess,43905,Weekday,End of Summary Table
2018-09-01,2018,642-West Campus/UT,45016,Weekday,End of Summary Table
2018-09-01,2018,670-Crossing Place,50185,Weekday,End of Summary Table
2018-09-01,2018,550-Metro Rail Red Line,56383,Weekday,End of Summary Table
2018-09-01,2018,325-Metric/Rundberg,63051,Weekday,End of Summary Table
2018-09-01,2018,3-Burnet/Manchaca,68025,Weekday,End of Summary Table
2018-09-01,2018,1-North Lamar/South Congress,72177,Weekday,End of Summary Table
2018-09-01,2018,803-Burnet/S Lamar,114150,Weekday,End of Summary Table
2018-09-01,2018,20-Manor Rd/Riverside,115478,Weekday,End of Summary Table
2018-09-01,2018,300-Springdale/Oltorf,136689,Weekday,End of Summary Table
2018-09-01,2018,10-South 1st/Red River,140619,Weekday,End of Summary Table
2018-09-01,2018,7-Duval / Dove Springs,142389,Weekday,End of Summary Table
2018-09-01,2018,801-N Lamar S Congress,209982,Weekday,End of Summary Table
2018-08-01,2018,100-MetroAirport,0,Saturday,End of Summary Table
2018-08-01,2018,100-MetroAirport,0,Sunday,End of Summary Table
2018-08-01,2018,100-MetroAirport,0,Weekday,End of Summary Table
2018-08-01,2018,103-Manchaca Flyer,0,Saturday,End of Summary Table
2018-08-01,2018,103-Manchaca Flyer,0,Sunday,End of Summary Table
2018-08-01,2018,105-South 5th Flyer,0,Saturday,End of Summary Table
2018-08-01,2018,105-South 5th Flyer,0,Sunday,End of Summary Table
2018-08-01,2018,110-South Central Flyer,0,Saturday,End of Summary Table
2018-08-01,2018,110-South Central Flyer,0,Sunday,End of Summary Table
2018-08-01,2018,110-South Central Flyer,0,Weekday,End of Summary Table
2018-08-01,2018,111-South Mopac Flyer,0,Saturday,End of Summary Table
2018-08-01,2018,111-South Mopac Flyer,0,Sunday,End of Summary Table
2018-08-01,2018,122-Four Points Limited,0,Saturday,End of Summary Table
2018-08-01,2018,122-Four Points Limited,0,Sunday,End of Summary Table
2018-08-01,2018,122-Four Points Limited,0,Weekday,End of Summary Table
2018-08-01,2018,127-Dove Springs Flyer,0,Saturday,End of Summary Table
2018-08-01,2018,127-Dove Springs Flyer,0,Sunday,End of Summary Table
2018-08-01,2018,127-Dove Springs Flyer,0,Weekday,End of Summary Table
2018-08-01,2018,135-Dell Limited,0,Saturday,End of Summary Table
2018-08-01,2018,135-Dell Limited,0,Sunday,End of Summary Table
2018-08-01,2018,142-Metric Flyer,0,Saturday,End of Summary Table
2018-08-01,2018,142-Metric Flyer,0,Sunday,End of Summary Table
2018-08-01,2018,171-Oak Hill Flyer,0,Saturday,End of Summary Table
2018-08-01,2018,171-Oak Hill Flyer,0,Sunday,End of Summary Table
2018-08-01,2018,21-Exposition/Chicon Clockwise,0,Saturday,End of Summary Table
2018-08-01,2018,21-Exposition/Chicon Clockwise,0,Sunday,End of Summary Table
2018-08-01,2018,21-Exposition/Chicon Clockwise,0,Weekday,End of Summary Table
2018-08-01,2018,214-Northwest Feeder,0,Saturday,End of Summary Table
2018-08-01,2018,214-Northwest Feeder,0,Sunday,End of Summary Table
2018-08-01,2018,217-Montopolis Feeder,0,Saturday,End of Summary Table
2018-08-01,2018,217-Montopolis Feeder,0,Sunday,End of Summary Table
2018-08-01,2018,217-Montopolis Feeder,0,Weekday,End of Summary Table
2018-08-01,2018,22-Exposition/Chicon Counter-clockwise,0,Saturday,End of Summary Table
2018-08-01,2018,22-Exposition/Chicon Counter-clockwise,0,Sunday,End of Summary Table
2018-08-01,2018,22-Exposition/Chicon Counter-clockwise,0,Weekday,End of Summary Table
2018-08-01,2018,228-VA Clinic,0,Sunday,End of Summary Table
2018-08-01,2018,238-Westgate ,0,Saturday,End of Summary Table
2018-08-01,2018,238-Westgate ,0,Sunday,End of Summary Table
2018-08-01,2018,238-Westgate ,0,Weekday,End of Summary Table
2018-08-01,2018,240-Rutland,0,Saturday,End of Summary Table
2018-08-01,2018,240-Rutland,0,Sunday,End of Summary Table
2018-08-01,2018,240-Rutland,0,Weekday,End of Summary Table
2018-08-01,2018,275-North Lamar ,0,Saturday,End of Summary Table
2018-08-01,2018,275-North Lamar ,0,Sunday,End of Summary Table
2018-08-01,2018,275-North Lamar ,0,Weekday,End of Summary Table
2018-08-01,2018,320-St. Johns,0,Saturday,End of Summary Table
2018-08-01,2018,320-St. Johns,0,Sunday,End of Summary Table
2018-08-01,2018,320-St. Johns,0,Weekday,End of Summary Table
2018-08-01,2018,331-Oltorf,0,Saturday,End of Summary Table
2018-08-01,2018,331-Oltorf,0,Sunday,End of Summary Table
2018-08-01,2018,331-Oltorf,0,Weekday,End of Summary Table
2018-08-01,2018,338-Lamar/45th,0,Saturday,End of Summary Table
2018-08-01,2018,338-Lamar/45th,0,Sunday,End of Summary Table
2018-08-01,2018,338-Lamar/45th,0,Weekday,End of Summary Table
2018-08-01,2018,37-Colony Park/Windsor Park,0,Saturday,End of Summary Table
2018-08-01,2018,37-Colony Park/Windsor Park,0,Sunday,End of Summary Table
2018-08-01,2018,37-Colony Park/Windsor Park,0,Weekday,End of Summary Table
2018-08-01,2018,410-E-Bus/West Campus,0,Saturday,End of Summary Table
2018-08-01,2018,410-E-Bus/West Campus,0,Sunday,End of Summary Table
2018-08-01,2018,411-E-Bus/Riverside,0,Saturday,End of Summary Table
2018-08-01,2018,411-E-Bus/Riverside,0,Sunday,End of Summary Table
2018-08-01,2018,412-E-Bus/Main Campus,0,Saturday,End of Summary Table
2018-08-01,2018,412-E-Bus/Main Campus,0,Sunday,End of Summary Table
2018-08-01,2018,445-New Life Shuttle ,0,Saturday,End of Summary Table
2018-08-01,2018,445-New Life Shuttle ,0,Sunday,End of Summary Table
2018-08-01,2018,445-New Life Shuttle ,0,Weekday,End of Summary Table
2018-08-01,2018,450-Bus Bridge RATP Dev,0,Saturday,End of Summary Table
